sentence,topic,document
jeugdstrafrecht specifieke aandacht geven enerzijds sturing anderzijds capaciteitsproblematiek alsmede invloed daarvan,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
keten werking handhavingsinstrumentarium staat stond raad eveneens stil handhavingsinstrumentarium waaronder mede uitbreiding daarvan kader,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
handhaving openbare orde a bevoegdheden,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
light alsmede aanpassing wvsv bs mogelijkheid opleggen bestuurlijke boetes ondanks raad staat constateerde zeer lange aanlooptijd,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
ontwikkeling leken komen beeld omtrent voortgang,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
anno steeds wisselend meldt daarover volgende uitbreiding bevoegdheden gezaghebbers relevante nieuwe ontwikkelingen wetgevingsterrein uitzondering,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
beschreven aanpassing opiumwet bs aanpassing,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
opiumwet bs meldt daarover er onderlinge afstemming conceptwetsvoorstel consultatie geweest openbare lichamen reacties daaruit momenteel verwerkt vervolgens zie noot wetsvoorstel gereed doorgezonden rijksministerraad vervolgens,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
light streven pilot medio af,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
ronden echter nodige vertraging opgelopen gevolg,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
tijdelijke verschuiving prioriteiten vanwege covid inmiddels getracht pilot weer rit krijgen streven medio inventarisatie maken wat mogelijk wat er nodig pilot momenteel gericht aanpassing wvsv bs aanpassing wvsv bs volgt,gezondheidszorg,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
aanpassingen wetboeken strafvordering andere landen,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
koninkrijk bestuurlijke boetes eerste verkennende fase wetgevingstraject gestart bovenstaande toont enerzijds diverse thema beweging er,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
weer goede aanzetten afgesproken anderzijds,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
voortgang overhand trage verloop oorzaken aangegeven beperkingen wetgevings capaciteit gevolg covid alsmede soms lange consultatietrajecten geldt echter andere werkterreinen justitie waar raad direct zicht kennis neemt openbare lichamen omschrijven ervaringen daarmee begrijpelijkerwijs teleurstellend soms uiterst langzame ontwikkeling aandacht verslappen frustreert hen ambities,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
lokale handhaving sterker verder inzetten terwijl gedurende langere tijd regelmatig direct implicaties ontbreken voortgang geconfronteerd komt raad belang rechtvaardigt voortvarender ter hand genomen waarbij wenselijk openbare lichamen ondersteuning krijgen,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
groter verband raad staat belang continuïteit algemeen kader werd benoemd beleidsmatige uitgangspunt inmiddels verschoven,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
regelgeving verklaarbaar ervaringen daarmee praktijk wisselend moment vroeg daarvan meetbaar effect waar nemen hiernavolgende subparagraaf,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
nader stilgestaan raad hierop monitoren bemoedigende ontwikkelingen beleidsagenda presenteerde nieuwe beleidsagenda raad daar grote belangstelling kennis genomen beleidsagenda terug zien opbouw rechtshandhaving ketenpartners,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
tezamen daarop komende voortbouwen markeert beleidsagenda speerpunten randvoorwaarden waarop raad hierna kort ingaan beleidsagenda alvorens nieuwe beleidsagenda,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
bespreken blikt raad kort terug voorgaande beleidsagenda waarin gericht werd volgende algemene orde brengen basis opbouwfase intensivering samenwerking regio,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
bevordering ketensamenwerking staat rechtshandhaving concludeerde raad ten aanzien hiervan hiervoor aangegeven elk geval orde brengen,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
basis goeddeels behaald aandacht nu vooral gevestigd intensivering doorontwikkeling wat betreft,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
oordeelde raad daarin ontwikkeling merkbaar er ruimte verdere intensivering gelijke wijze oordeelde raad bevordering ketensamenwerking effect sorteert blijvend punt aandacht,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
werd beleidsagenda bovendien bijzondere aandacht geschonken volgende beleidsthema a strafrechtelijke aanpak minderjarigen financieel economisch rechercheren aanpak grensoverschrijdende criminaliteit,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
bestrijding corruptie grensbewaking personenverkeer ten aanzien hiervan concludeerde,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
raad staat rechtshandhaving er sprake wisselende effecten invoering,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
jeugdstrafrecht legt nieuwe fundamentele basis a strafrechtelijke aanpak minderjarigen financieel economisch rechercheren aanpak grensoverschrijdende criminaliteit enerzijds,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
substantieel aandacht gekregen voorheen anderzijds constateerde raad gebrek capaciteit andere fundamentele beperkingen grotere effectiviteit weg staat raad hierop terugkomen bieden reviewonderzoek,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
slot valt ten aanzien inzet grensbewaking personenverkeer,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
wat betreft name luchthaven sprake toenemende inzet zee bleef inzet kustwacht alsmede functioneren radarapparatuur punt aandacht waarover raad reeds eerdere malen rapporteerde beleidsagenda reeds aangegeven beleidsagenda aangeboden parlement beleidsagenda vormt tevens inhoudelijke reactie staat kader gaat raad hierna kort inhoud agenda hand daarin genoemde speerpunten randvoorwaarden speerpunten beleidsagenda beleidsagenda benoemt vier speerpunten georganiseerde ondermijnende criminaliteit beleidsagenda kondigt intensivering aanpak georganiseerde ondermijnende criminaliteit goc instelling directeur generaal ondermijning,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
departement integrale aanpak ten goede komen,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
zo valt nota maken daarnaast ingezet versterken bestuurlijke aanpak,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
versterking bs officier justitie witwaszaken vanuit bs integraal plan opgesteld voorts er aandacht notariaat advocatuur kader mede wijziging wet ter voorkoming,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
witwassen financieren terrorisme bs https www nl documenten rapporten,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
def ingezet preventie waarvan uitwerking nader vorm krijgen,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
zorg justitiedomein alsmede private samenwerking regionale samenwerking kader koninkrijksbrede aanpak,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
rst daarin belangrijke sleutelfunctie vervullen waarbij kpcn korpsen andere landen decentrale teams ingericht,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
bestaande medewerkers korps rst daarbij mede gemaakt interinsulaire informatie coördinatiepunt beleidsagenda,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
cybercriminaliteit krijgt nodige aandacht oprichting team cyber digitaal kpcn,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
hier ingezet private samenwerking ten slotte komt er aandacht bestuurlijke aanpak,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
migratie vormt voortzetting vorige beleidsagenda mede aanleiding aanbevelingen raad oog migratie gewerkt visie documenten opdat migratiebeleid daarop beter afgestemd,immigratie,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
voorts er ingezet beter materieel waaronder aanschaf radarapparatuur kus,not-matched,tk-bijlage-staat-van-de-rechtshandhaving-cn.pdf
nr nota aanliding ht vrslag algmn belangstelling heb kennisgenomen verslag vaste justitie,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
wetsvoorstel verheugt mij fracties noodzaak modernisering wetgeving inzake seksuele misdrijven onderschrijven seksueel grensoverschrijdend,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
dank leden fracties vvd d66,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
christenunie sgp hen gestelde mij gelegenheid stellen bepaalde onderdelen wetsvoorstel nadere voorzien beantwoording indeling verslag gevolgd waar duidelijkheid ten goede komt beantwoord,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
leden vvd fractie belangstelling kennisgenomen wetsvoorstel,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
leden vinden belangrijk daders grensoverschrijdend seksueel gedrag bestraft volgens leden noodzakelijk zedentitel,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
wetboek strafrecht gemoderniseerd leden ben mening belangrijk modernisering gewijzigde maatschappelijke opvattingen,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
seksuele misdrijven wettelijk verankerd stellen hierna graag,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
d66 fractie belangstelling kennisgenomen wetsvoorstel,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
d66 fractie onderschrijven constatering huidige wetgeving tekortschiet strafrechtelijke aansprakelijkheid,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
seksueel geweld vinden terecht wetsvoorstel norm stelt consent basis elke vorm seksueel contact uitblijven verzet tegelijkertijd achten leden belang verkeerde verwachtingen gewekt bewijzen,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
seksueel geweld wetsvoorstel moeilijk wijzen erop openbaar kampen tekorten waardoor zedenzaken vaak lang liggen opmerkingen,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
navolgende graag ingaan leden cda fractie belangstelling kennisgenomen wetsvoorstel zien,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
strafwetgeving gebied seksuele misdrijven gemoderniseerd bescherming,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
onderschrijf leden cda fractie zien evenals regering strafwetwetgeving belangrijke mate heersende seksuele moraal weerspiegelen,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
gedrag normeert vanuit maatschappelijk oogpunt bezien bestraffing verdient leden enkele wetsvoorstel graag reactie voorzien leden,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
interesse kennisgenomen wetsvoorstel onderschrijven beschermen slachtoffers seksuele misdrijven voorstel nagestreefd seks altijd wederzijde instemming plaatsvinden leden constateren er moment,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
daarom noodzakelijk geacht leden leden diverse gesteld,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
alternatieven bewijsbaarheid haalbaarheid uitvoering wat mij betreft belangrijke aspecten gestelde graag beantwoorden leden,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
pvda groenlinks fractie bijzondere belangstelling kennisgenomen,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
wetsvoorstel leden zien voorbereiding tijdrovend,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
grondig geweest overleg relevante stakeholders,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
beter wetsvoorstel geleid name omdat voorliggende wetsvoorstel vormen,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
seks wil verkrachting strafbaar gesteld,criminaliteit,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
mij leden vinden wetsvoorstel hierdoor sterk verbeterd graag ga nota aanleiding verslag gestelde leden christenunie fractie belangstelling kennisgenomen wetsvoorstel genoegen heb gelezen leden passend vinden wetgeving veranderende ontwikkelingen samenleving,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
ten aanzien seksueel overschrijdend gedrag,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
volgt leden christenunie fractie merken seksueel grensoverschrijdend,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
gedrag groot maatschappelijk probleem leden hechten er daarom voorliggend wetsvoorstel heldere norm gesteld,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
strafbaar leden instemming gezien wet,criminaliteit,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
seksuele intimidatie ongewenste vormen sexting,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
enkele vraagstukken spelen gebied handhaving bewijsbaarheid,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
flankerend verschillende wetsinhoudelijke elementen graag beantwoorden leden sgp fractie belangstelling kennisgenomen wetsvoorstel seksuele misdrijven leden onderschrijven noodzaak wetswijziging komen belang slachtoffers,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
seksuele misdrijven stel zeer prijs graag ben bereid leden gestelde beantwoorden nota aanleiding verslag gevoegd nota wijziging waarin enkele wijzigingen opgenomen waarvan achtergrond navolgende,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
nader toegelicht daarnaast bevat nota wijziging voorstel strafbaarstelling betreffende seksattributen,criminaliteit,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
betreffen kind voorgesteld 253a voorstel gevolg voornemen aangekondigd beleidsreactie wodc quickscan wetgeving kindersekspoppen,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
voeren nadere voorstel verwijs graag,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
implementatietraject daarbij gaan geven tijdig gereed extra zaken voortvloeien wetsvoorstel pakken leden,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
seksueel geweld toegerust hulpverlening bieden inwerkingtreding wetsvoorstel brief,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
jl heb uw kamer geïnformeerd aanpak stand,not-matched,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
seksuele misdrijven kamerstukken ii nr brief toegelicht coördinatie justitie ketenbreed implementatietraject gestart kader traject overlegstructuur ingericht waarin meest betrokken onderdelen taakorganisaties justitie vertegenwoordigd gecoördineerde soepele implementatie wetsvoorstel ondersteunen andere ketenbrede stuurgroep ingesteld richting,democratie_en_bestuur,tk-bijlage-1-nota-naar-aanleiding-van-het-verslag-behandeling-tk-wet-seksuele-misdrijven-36222.pdf
