chunk_text,topic
"14	  United Nations (2014). 15	  Een overzicht van landen die voor en landen tegen de resolutie stemden is te vinden op digitallibrary.un.org/
record/3896183?ln=en. NRC Handelsblad meldde hierover, dat de Europese Commissie kritiek op Nederland uitte, 
omdat Nederland ‘de regels in de strijd tegen racisme, vreemdelingenhaat en ontkenning van grote internationale 
misdaden en de Holocaust onvoldoende verankerd [heeft] in nationale wetgeving’ (Schreuder (2021)). 16	  Philomena Essed heeft de term alledaags racisme geïntroduceerd, zie Essed (1984).",Everyday Racism & Modern Racial Inequality
"Koninklijke Instituut voor Taal, Land en Volkenkunde (KITLV) 
Universiteit van Amsterdam (UvA) De hele discussie of de Nederlandse staat excuses zou moeten aanbieden voor de rol dat 
het koningshuis, politici in Den Haag en hun gouverneurs hebben gespeeld ten tijde van de 
trans-Atlantische slavenhandel en slavernij in Suriname, Aruba, Bonaire, Curaçao, Sint Maarten, 
Sint Eustatius en Saba, dient te worden beoordeeld binnen de parameters van de moderne 
politiek-economische uitrusting van de wereld. In de 21ste eeuw leven we nog steeds in een 
post-Tweede Wereldoorlog liberale orde van natiestaten en de Verenigde Naties met allerlei 
transnationale regulerende instituties en internationale wetgeving, zonder wie de wereld zou 
vervallen tot realpolitik, de macht van de sterkste, oorlog en chaos.1 Dit verhaal van triomf is 
ook het verhaal van de koude oorlog tussen de VS en de USSR, en de hete oorlogen die 
daardoor zijn uitgevochten in net gedekoloniseerde landen. Deze landen hebben in vergelijking met de VS, West-Europa en Canada weinig profijt 
gehad van de liberale orde.2",Everyday Racism & Modern Racial Inequality
"Een voorbeeld hiervan is de bekladding van het pand van The Black Archi-
ves. Muurschilderingen van Surinaamse helden werden wit geverfd en op de deur werden stickers 
geplakt met de tekst ‘roetveegpiet is genocide’. INTERSECTIONALITEIT Het erkennen dat mensen meerdere identiteiten hebben, waardoor personen meerdere systemen van 
uitsluiting kan ervaren. Deze verschillende aspecten van identiteit en de verschillende systemen van uit-
sluiting kunnen dus samenkomen in een persoon.",Everyday Racism & Modern Racial Inequality
"Dit verklaart 
waarom de Nederlandse regering haar toevlucht nam tot de rekrutering 
van soldaten via haar kolonie Elmina op de Afrikaanse westkust (het 
­huidige Ghana). Elmina was sinds de verovering door de West-Indische 
Compagnie in 1637 het belangrijkste Atlantische aanvoerpunt van slaaf­
gemaakten voor Nederland. Het verdrag met de Britten had daaraan een 
einde moeten maken, maar de praktijk bleek weerbarstiger. In totaal 
­werden tussen 1832 en 1873 zo’n drieduizend slaafgemaakte mannen uit 

— 150 —
— STAAT EN SLAVERNIJ —
West-Afrika ingelijfd als soldaten in het Nederlands-Indische, en vijftig in 
het Surinaamse leger.6",Everyday Racism & Modern Racial Inequality
"Tijdens de koloniale onderdrukking van landen roofde Nederland kunstvoorwerpen uit de bezette gebieden. 
Kunst dat sindsdien in beheer is en blijft van Nederland noemen we roofkunst. Nederland moet de kunst-
voorwerpen uit (voormalige) gekoloniseerde landen teruggeven aan de rechtmatige eigenaren/landen. IMPERIALISME  
Landen breiden hun macht uit door nieuwe gebieden te veroveren en andere volken te overheersen. INTERCULTURELE COMPETENTIES 
Interculturele competenties maken het mogelijk om bij een ander sociale/culturele/religieuze waar-
den, gedragingen en opvattingen waar te nemen die anders zijn dan die van jouzelf.",Everyday Racism & Modern Racial Inequality
"‘ta nán ta pretu (zíj zijn zwart)’13. Ook de ontkenning (tot 
voor kort) onder bepaalde groepen in Aruba dat het eiland geen slavernij­
verleden had is een voorbeeld hiervan. Op Curaçao is vooral vanaf de jaren zeventig veel vooruitgang geboekt 
op het gebied van raciale en etnische acceptatie. Op Aruba valt een geschei­
den ontwikkeling op door de concentratie van zwarte olie-arbeiders in San 
Nicolaas tot in de jaren zeventig. Daar en op Sint-Maarten heeft het toeris­
me vanaf de jaren tachtig een rol gespeeld die te vergelijken is met die van 
de olie-industrie.",Everyday Racism & Modern Racial Inequality
"P.3> Er moet onderzoek worden gedaan naar diversiteit en stereotyperingen van Zwarte mensen 
in de media. Dit onderzoek moet geleid worden door Zwarte deskundigen. P.4> Er moet een betere representatie zijn in de media: meer Zwarte presentatoren, 
presentatoren van kleur en presentatoren uit gemarginaliseerde groepen, meer niet-witte 
experts in mediaproducties, woordvoerders en columnisten en verslaggevers.
P.5> Er moet zendtijd komen in de regionale programmering voor nieuws en achtergronden over 
en uit het Caribische deel van het Koninkrijk.",Everyday Racism & Modern Racial Inequality
"Die ervaring werd op zeer individuele wĳze in de roman 
weergegeven door, en dat was bĳzonder voor die tĳd, een gesprek tussen 
vrouwen in uiteenlopende sociale posities, die allen in hun eigen strĳd 
om erkenning gevangen zaten en slachtoffer werden van patriarchale en 
koloniaal-raciale machtsverhoudingen. Bĳvoorbeeld de zwarte vrouw 
Bianca, wier naam en die van haar kind hun ‘grappend’ opgedrongen 
werden door de kolonisatoren.15 Hoewel Bianca zich als autonome vrouw 
tegen een dergelĳke behandeling verzette en het lot in eigen handen 
hield, betekende haar ongelĳke verhouding met een witte mannelĳke 
kolonisator uiteindelĳk haar ondergang. Belle van Zuylen bracht hiermee 
niet alleen het lot van voor erkenning en vrĳheid strĳdende vrouwen",Everyday Racism & Modern Racial Inequality
"Daarom kan het 
zijn dat naast de minister-president van Nederland, ook de ministers-presidenten van de 
andere landen van het Koninkrijk aanwezig zijn bij de Algemene Vergadering van de VN. 
Tijdens de campagne voor de Nederlandse zetel in de VN-Veiligheidsraad was de slogan 
dan ook: 'Four countries, one kingdom'8. Deze constitutionele constructie wordt door sommige geëngageerde wetenschappers 
op de CAS en BES eilanden (Bonaire, Sint Eustatius en Saba) zondermeer gelezen als een 
overblijfsel van het kolonialisme, waarbij witte Nederlanders nog steeds neerkijken op deze 
rijksgenoten als ex-totslaafgemaakten en onderdanen.9 Dit vertaalt zich in structurele vormen 
van ongelijkheid tussen Nederland en de CAS- en BES-eilanden, zo beargumenteren zij.10 
Commissies ingesteld door Den Haag en het werk van NGOs over de verschillen in 
levenstandaard binnen het Koninkrijk beamen dit.11 Ook zijn er tal van academische studies",Everyday Racism & Modern Racial Inequality
"Uiteraard hadden lokale elites hun eigen ­politieke en economische rede­
nen om met de Europeanen samen te werken. Aan het begin van de achttiende eeuw werd zowel Essequibo als Berbice 
overvallen door Franse kapers die losgeld eisten. Omdat voldoende ­contant 
geld ontbrak werden deze dwangsommen gedeeltelijk voldaan in slaaf­
gemaakten die, weggerukt van hun familie en uit hun leefgemeenschap, 
waarschijnlijk door de Fransen op de Caribische eilanden zijn verkocht.2 In Berbice leidde de Franse actie ook tot een nieuw bestuur toen de Zeeuw­
se familie Van Pere het losgeld niet wilde betalen en de kolonie overdeed 
aan een groep investeerders in Amsterdam.",Everyday Racism & Modern Racial Inequality
"of the Netherlands (scope of the rijkswet) In case the Motie Nicolaï leads to a legislative response from parliament, the question emerges 
on whether such a regulation recognising slavery and slave trade as a crime against humanity 
is to be adopted as a rijkswet applicable to the Kingdom of the Netherlands as a whole or rather 
as a regular law only applicable to the Netherlands. The Koninkrijk der Nederlanden currently consists of four autonomous countries (landen), 
namely the Netherlands, Aruba, Curaçao and Sint Maarten, with the latter three located in the 
Caribbean. The country of the Netherlands, in contrast, consists of a territory in Europe and the 
islands of Bonaire, Saba and St. Eustatius, also located in the Caribbean. Both the Kingdom of 
the Netherlands and the Netherlands as such, therefore, comprise a European and a Caribbean 
part.",Everyday Racism & Modern Racial Inequality
"De slavenlicentie van 1518 was onge­
twijfeld een geschenk voor de door De Gouvenot bewezen diensten. De 
licentie betekende het begin van de directe trans-Atlantische slavenhandel 
van Afrika naar Midden- en Zuid-Amerika. Voordien verliep deze nog via 
Sevilla of Lissabon. Via De Gouvenot kwam de licentie in handen van han­
delaren in Sevilla, Genua en Castilië voordat deze daadwerkelijk benut 
werd. Zo werden de slaafgemaakten gecommodificeerd en onderdeel van 
een financieel web waarin hoge edellieden en Castiliaanse en Genuese 
kooplieden elkaar vonden.",Everyday Racism & Modern Racial Inequality
"Dat racisme is onderdeel van wat antropoloog Gloria Wekker 
een ‘cultureel archief’ noemt, en daarmee eveneens een gevolg van kolo­
nialisme en slavernij. Hoe dat precies tot uiting komt hangt ook af van de 
specifieke historische context. Nieuwe trauma’s zijn toegevoegd aan oude. Dat betekent dat het aanwijzen van de slavernij als (voornaamste) oorzaak 
van huidige problemen niet alleen ingewikkeld is, maar ook andere histo­
rische ontwikkelingen kan toedekken.",Everyday Racism & Modern Racial Inequality
"— 79 —
familie opzoeken in het weekend en kregen zij daarvoor in het waterrijke 
Suriname soms een boot mee. Zulke informatie ontbreekt mijns inziens meestal 
in de “activistische” geschiedschrijving die zich vooral richt op het verzet. Slavernij bespreken in de media is ook lastig: de kranten hebben gelimiteerde 
ruimte waardoor ook daar vaak geen aandacht is voor nuances. Het heeft 
sowieso denk ik niet veel nut om binnen de kranten een discussie over slavernij 
aan te gaan.",Everyday Racism & Modern Racial Inequality
"Verantwoordelijkheid nemen voor zo’n verleden is in ieder geval 
nooit meer zwijgen. Maar dan is de vraag hoe de Nederlander die geen nazaat is van slaafgemaakten zich 
met dat verleden kan identificeren. En dat zijn niet alleen de witte, Oude Nederlanders, maar 
ook Nieuwe Nederlanders die tussen 1863  en nu hier zijn komen wonen en Nederlander 
geworden zijn. Hoe kun je je als niet-slavennazaat-Nederlander identificeren met een 
geschiedenis waarin jij aan de verkeerde kant stond? Dat kan, omdat jij niet diegene bent die 
dat heeft gedaan, net zo goed als dat jij niet tot de zeventiende-eeuwse schilders behoort, of 
tot de opstellers van de eerste grondwet, of  tot het Nederlands elftal in 1988.",Everyday Racism & Modern Racial Inequality
"de eigen kring’, waardoor ze hun toekomstige kansen op de arbeids­
markt beperken.31 Het ondermijnt hun vertrouwen in de samenleving en doet afbreuk aan hun 
economische en maatschappelijke participatie.
5.3.2 Onderwijs In 2001 bracht de Commissie Historische en Maatschappelijke Vorming (commissie-De Rooy) 
het rapport Verleden, heden en toekomst uit, met aanbevelingen voor verbetering van het 
geschiedenisonderwijs in Nederland.32 
26	 AvroTros (2018).
27	 Panteia (2020).
28	 RADAR (2021).
29	 Kennisplatform Integratie & Samenleving. (2021). 
30	 van Bon & Fiere (2020). 
31	 RADAR (2021a).
32	 de Rooy (2001).

21
Het onderwerp trans-Atlantische slavenhandel werd genoemd als een kenmerkend onderdeel 
van de zeventiende- en achttiende-eeuwse economie. In 2006-2007 bracht de Commissie Ontwikkeling Nederlandse Canon (commissie-Van 
Oostrom) een rapport uit, waarin de Canon van Nederland werd beschreven.",Everyday Racism & Modern Racial Inequality
"Leerlingen met een ‘niet-westerse 
migratieachtergrond’ en leerlingen uit een sociaal-economisch kwetsbaar milieu, hebben structureel 
te maken met slecht onderwijs,[2] discriminatie op school en op de stageplek, lage verwachtingspa-
tronen en onderadvisering van leraren. Het slavernijverleden, kolonialisme, wit privilege en het migratieverleden werken door in het leven van 
kinderen en veroorzaken al vanaf de basisschool achterstand. Dit kan en mag niet langer getolereerd worden in Nederland. Onderwijs is bedoeld om kinderen in 
Nederland vooruit te helpen in de maatschappij, niet om ongelijkheid in de hand te werken zoals nu 
gebeurt in alle lagen van ons onderwijssysteem. BELEID
 
B.1> Dekolonisatie moet in het gehele Nederlandse onderwijssysteem plaatsvinden.",Everyday Racism & Modern Racial Inequality
"Met name 
wordt er gewezen op de rol van het Koninkrijk. Moeten excuses komen vanuit de Staat der 
Nederlanden alleen (bij Nederlandse wet), of van de Nederlandse staat als onderdeel van het 
Koninkrijk der Nederlanden (in een consensusrijkswet)?58 Hoe dan ook, excuses moeten ‘op­
recht’ zijn, dat wil zeggen dat zij ‘op zijn minst (enige) voldoening of tevredenheid [moeten] 
bewerkstellingen onder de slachtoffers en nabestaanden, ongeacht of het om morele, psy­
chologische, symbolische, culturele, materiële of andere vorm van genoegdoening gaat.’59
Erkenning en excuses moeten daarom volgens de wetenschappers gepaard gaan met herstel. Hoewel zij aangeven dat er in de afgelopen dertig jaar in Nederland veel gebeurd is op het 
gebied van herdenking en historische canonisering van het slavernijverleden, constateren 
zij ook dat de algemene kennis op het gebied van het Nederlandse slavernijverleden gering 
blijft.",Everyday Racism & Modern Racial Inequality
"19
A.2> De overheid moet zorgen voor gelijke kansen op de arbeidsmarkt om zo arbeidsdiscriminatie 
tegen te gaan. A.3> Er moeten op basis van het straf- dan wel bestuursrecht consequenties staan op racisme 
en discriminatie door werkgevers en uitzendbureaus. A.4>",Everyday Racism & Modern Racial Inequality
"Op 1 juni verhieven ruim 15.000 mensen in Amsterdam hun stem 
tegen anti-zwart racisme. In de weken daarna demonstreerden meer dan 50.000 mensen in onder 
andere Den Haag, Rotterdam, Utrecht, Leeuwarden, Middelburg en Almere. Tienduizenden demon-
stranten, die na jaren van protesteren tegen zwarte piet en institutioneel racisme, in solidariteit op-
trokken met de Black Lives Matter-beweging. Zelfs het kabinet en premier Mark Rutte moesten in de 
historische zomer van 2020 erkennen dat racisme ook in Nederland een ‘systemisch probleem’ is. ONTWIKKELING
De afgelopen tien jaar hebben wij onverschrokken op diverse manieren aandacht geëist voor racisme 
en de manifestatie hiervan in Nederland.",Everyday Racism & Modern Racial Inequality
"Koning Filip van België (2020). 11	 Faulconbridge (2020). 12	 Bijdrage Asser Instituut, zie bijlage 4.
13	 Onder president Abraham Lincoln trad de Emancipatieproclamatie al in 1863 in werking, maar pas meer dan twee 
jaar later, op 19 juni in 1865, kregen de laatste Afro-Amerikaanse slaven in de staat Texas ook echt hun vrijheid terug, 
na overgave van de zuidelijke geconfedereerde staten in de Amerikaanse Burgeroorlog.

17
5.2 Nederland 
In artikel 1 van de Nederlandse Grondwet is verankerd dat allen die zich in Nederland bevin­
den, in gelijke gevallen gelijk worden behandeld. Discriminatie wegens godsdienst, levens­
overtuiging, politieke gezindheid, ras, geslacht of op welke grond dan ook, is niet toegelaten.",Everyday Racism & Modern Racial Inequality
